Domain ID,Annotation,Matched Members,Matched Count,Raw Enrichment P-value,Raw Enrichment Q-value,Raw Depletion P-value,Raw Depletion Q-value,Domain Enrichment P-value,Domain Enrichment Q-value,Domain Depletion P-value,Domain Depletion Q-value
29,RNA surveillance,AIR1;AIR2;CSL4;DIS3;DOM34;EFG1;GBP2;HRB1;LRP1;MLP1;MPP6;MTR3;MTR4;NAB3;NRD1;PAP2;PRP18;RAI1;RAT1;RRP4;RRP40;RRP42;RRP43;RRP45;RRP46;RRP6;SAC3;SKI6;SUS1;THP1;TRF5,31,0.001,0.03402631578947368,0.566,0.9583052714398111,0.001,0.03402631578947368,0.973,1.0
-1,serine family amino acid metabolic process,,0,0.012,0.8994782608695652,0.571,0.9583052714398111,1.0,1.0,1.0,1.0
-1,zinc ion transport,,0,1.0,1.0,0.896,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of transcription by RNA polymerase III,,0,0.009,1.0,0.82,0.9583052714398111,1.0,1.0,1.0,1.0
-1,formation of cytoplasmic translation initiation complex,,0,0.003,0.7758,0.841,0.9583052714398111,1.0,1.0,1.0,1.0
-1,dicarboxylic acid metabolic process,,0,0.001,0.09946153846153846,0.51,0.9583052714398111,1.0,1.0,1.0,1.0
47,regulation of protein import into nucleus,CLA4;POR1;SCS2;SKY1;SLT2,5,0.022,1.0,0.906,0.9583052714398111,0.022,1.0,1.0,1.0
24,intracellular copper ion homeostasis,CUP2;EMP70;GEF1;HAA1;HHT1;HHT2;MAC1;PIC2;SMF1;SOD1;TMN2;TMN3;VMA3,13,0.011,0.8166315789473684,0.79,0.9583052714398111,0.011,0.8166315789473684,0.988,1.0
-1,Golgi to plasma membrane protein transport,,0,0.051,1.0,0.853,0.9583052714398111,1.0,1.0,1.0,1.0
-1,neutral lipid metabolic process,,0,1.0,1.0,0.776,0.9583052714398111,1.0,1.0,1.0,1.0
-1,intracellular mRNA localization,,0,0.012,0.4433142857142857,0.766,0.9583052714398111,1.0,1.0,1.0,1.0
-1,tRNA transport,,0,0.001,0.039181818181818186,0.624,0.9583052714398111,1.0,1.0,1.0,1.0
64,pentose metabolic process,GCY1;GRE3;RBK1;RKI1;XKS1;YJR096W;YPR1,7,0.04,1.0,0.864,0.9583052714398111,0.04,1.0,0.999,1.0
-1,regulation of intracellular pH,,0,0.001,0.10775000000000001,0.607,0.9583052714398111,1.0,1.0,1.0,1.0
-1,fatty acid catabolic process,,0,0.079,1.0,0.796,0.96511004784689,1.0,1.0,1.0,1.0
-1,mRNA modification,,0,0.002,1.0,0.795,0.9583052714398111,1.0,1.0,1.0,1.0
-1,negative regulation of supramolecular fiber organization,,0,0.013,0.9851428571428572,0.668,0.9583052714398111,1.0,1.0,1.0,1.0
34,mannose metabolic process,AMS1;GLK1;HXK1;HXK2;SEC53,5,0.002,0.1293,0.908,0.9583052714398111,0.002,0.1293,0.996,1.0
47,positive regulation of establishment of protein localization,ALY2;CLA4;FUS3;POR1;SAR1;SKY1,6,0.015,1.0,0.889,0.9583052714398111,0.015,1.0,1.0,1.0
-1,serine family amino acid biosynthetic process,,0,0.011,1.0,0.672,0.9583052714398111,1.0,1.0,1.0,1.0
-1,organelle transport along microtubule,,0,1.0,1.0,0.758,0.9583052714398111,1.0,1.0,1.0,1.0
-1,cellular response to glucose starvation,,0,0.011,1.0,0.837,0.9583052714398111,1.0,1.0,1.0,1.0
-1,glutamine family amino acid catabolic process,,0,0.006,0.7542500000000001,0.874,0.9583052714398111,1.0,1.0,1.0,1.0
-1,DNA strand elongation involved in DNA replication,,0,0.001,0.18471428571428572,0.623,0.9583052714398111,1.0,1.0,1.0,1.0
19,potassium ion transmembrane transport,ENA1;KHA1;NHA1;NHX1;QDR2;SAP155;SAP185;TRK1;VCX1;VHC1;VNX1;YVC1,12,0.001,0.10775000000000001,0.793,0.9583052714398111,0.001,0.10775000000000001,1.0,1.0
57,nucleoside monophosphate biosynthetic process,AAH1;ADE12;ADE13;ADE16;ADE17;ADE2;ADE4;ADE57;ADE6;ADE8;ADO1;AMD1;APT1;APT2;CDC21;DAS2;DCD1;FMN1;FUR1;GUA1;HPT1;IMD2;IMD3;IMD4;PRS1;PRS2;PRS3;PRS4;PRS5;URA1;URA10;URA2;URA4;URA5;URK1;XPT1,36,0.017,0.895153846153846,0.516,0.9583052714398111,0.036,0.895153846153846,0.999,1.0
47,protein insertion into mitochondrial membrane,DJP1;MDM10;MMM1;OXA1;SAM35;SAM37;SAM50;TIM18;TIM54;TOM22;TOM70;TOM71,12,0.008,1.0,0.8,0.9583052714398111,0.036,1.0,0.999,1.0
47,cysteine metabolic process,CYS3;CYS4;MCY1;MET14;MET30;MET4;SCH9;STR3;YHR112C;YML082W,10,0.026,1.0,0.838,0.9583052714398111,0.026,1.0,1.0,1.0
-1,intracellular glucose homeostasis,,0,0.004,0.4170967741935484,0.808,0.9583052714398111,1.0,1.0,1.0,1.0
-1,cell wall assembly,,0,0.001,0.07183333333333333,0.732,0.9583052714398111,1.0,1.0,1.0,1.0
56,regulation of attachment of spindle microtubules to kinetochore,ASK1;CDC7;DAD1;DAD2;DAD3;DAM1;DUO1;HSK3;MPS1;SPC19;SPC34,11,0.015,1.0,0.812,0.9583052714398111,0.015,1.0,0.985,1.0
57,glycogen biosynthetic process,GAC1;GDB1;GIP2;GLC3;GLC8;GLG1;GLG2;GSY1;GSY2;IGD1;PCL10;PCL6;PCL7;PCL8;PGM1;PHO85;PIG2;PSK1;SAK1;UGP1,20,0.001,0.053875000000000006,0.697,0.9583052714398111,0.001,0.053875000000000006,1.0,1.0
-1,"termination of RNA polymerase II transcription, poly(A)-coupled",,0,0.001,0.11754545454545455,0.881,0.9583052714398111,1.0,1.0,1.0,1.0
-1,tubulin complex assembly,,0,0.004,1.0,0.829,0.9583052714398111,1.0,1.0,1.0,1.0
-1,mitochondrial outer membrane translocase complex assembly,,0,0.003,1.0,0.912,0.9583052714398111,1.0,1.0,1.0,1.0
55,fungal-type cell wall beta-glucan biosynthetic process,GAS1;GAS3;GAS5;KAR2;KRE5;ROT2;SMI1,7,0.002,0.6465,0.868,0.9583052714398111,0.002,0.6465,0.993,1.0
-1,protein targeting to ER,,0,0.001,0.039181818181818186,0.522,0.9583052714398111,1.0,1.0,1.0,1.0
34,pyruvate metabolic process,ACS2;ALD4;CDC19;EMI2;ENO1;ENO2;FBA1;GLK1;GPM1;GPM2;HXK1;HXK2;LAT1;LPD1;MAE1;PDA1;PDB1;PDC1;PDC5;PDX1;PFK1;PFK2;PFK27;PGI1;PGK1;PYC1;PYC2;PYK2;TDH1;TDH2;TDH3;TPI1,32,0.001,0.039181818181818186,0.556,0.9583052714398111,0.001,0.039181818181818186,0.983,1.0
-1,regulation of apoptotic process,,0,0.001,0.04973076923076923,0.876,0.9583052714398111,1.0,1.0,1.0,1.0
-1,negative regulation of cellular catabolic process,,0,0.001,0.053875000000000006,0.68,0.9583052714398111,1.0,1.0,1.0,1.0
3,ribosomal small subunit export from nucleus,ARB1;BUD23;CRM1;LTV1;MEX67;MTR2;NOP9;NSP1;NUP159;NUP82;PNO1;RPS3;SLX9;YAR1;YRB2,15,0.032,1.0,0.776,0.9583052714398111,0.032,1.0,0.999,1.0
-1,positive regulation of MAPK cascade,,0,0.003,0.7640454545454545,0.844,0.9583052714398111,1.0,1.0,1.0,1.0
-1,protein localization to cytoskeleton,,0,0.007,0.71115,0.735,0.9583052714398111,1.0,1.0,1.0,1.0
-1,positive regulation of developmental process,,0,0.004,1.0,0.866,0.9583052714398111,1.0,1.0,1.0,1.0
48,positive regulation of mitotic cell cycle phase transition,APC11;APC5;CCR4;CDC16;CDC23;CDC25;CDC55;CDH1;CLN1;CYS4;FIN1;GID8;GLC7;IGO1;IGO2;LTE1;MIH1;MND2;NUD1;RIM15;SDA1;WHI3;WHI5;XRN1;ZDS1;ZDS2,26,0.001,0.10775000000000001,0.616,0.9583052714398111,0.001,0.10775000000000001,1.0,1.0
-1,L-methionine biosynthetic process,,0,0.005,0.6465,0.843,0.9583052714398111,1.0,1.0,1.0,1.0
-1,L-methionine salvage from methylthioadenosine,,0,0.004,0.6465,0.884,0.9583052714398111,1.0,1.0,1.0,1.0
-1,protein polyubiquitination,,0,0.001,0.10775000000000001,0.553,0.9583052714398111,1.0,1.0,1.0,1.0
-1,tRNA wobble position uridine thiolation,,0,0.003,0.8620000000000001,0.917,0.9583052714398111,1.0,1.0,1.0,1.0
-1,maintenance of cell polarity,,0,1.0,1.0,0.868,0.9583052714398111,1.0,1.0,1.0,1.0
-1,liposaccharide metabolic process,,0,0.01,0.54306,0.69,0.9583052714398111,1.0,1.0,1.0,1.0
54,regulation of silent mating-type cassette heterochromatin formation,BDF1;CTI6;DEP1;FKH1;FKH2;PHO23;RPD3;RXT2;SAP30;SDS3;SIN3;WTM1;WTM2,13,0.011,0.7640454545454545,0.788,0.9583052714398111,0.018,1.0,0.982,1.0
57,purine-containing compound salvage,AAH1;ADO1;AMD1;APT1;APT2;HPT1;MEU1;XPT1,8,0.01,0.43100000000000005,0.864,0.9583052714398111,0.01,0.43100000000000005,1.0,1.0
-1,donor selection,,0,1.0,1.0,0.911,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of division septum assembly,,0,1.0,1.0,0.903,0.9583052714398111,1.0,1.0,1.0,1.0
-1,response to acid chemical,,0,0.006,1.0,0.808,0.9583052714398111,1.0,1.0,1.0,1.0
43,regulation of Arp2/3 complex-mediated actin nucleation,ABP1;ARC40;BBC1;LAS17;LSB1;MYO3;MYO5;PAN1;PIN3;SLA1;SLA2;VRP1,12,0.043,1.0,0.803,0.9583052714398111,0.043,1.0,0.999,1.0
-1,reactive oxygen species metabolic process,,0,0.012,0.862,0.739,0.9583052714398111,1.0,1.0,1.0,1.0
-1,deoxyribonucleotide biosynthetic process,,0,0.007,1.0,0.842,0.9583052714398111,1.0,1.0,1.0,1.0
25,N-glycan processing,GTB1;KRE2;KTR3;MNN1;ROT2,5,0.002,0.1724,0.908,0.9583052714398111,0.002,0.1724,0.997,1.0
-1,response to temperature stimulus,,0,0.001,0.039181818181818186,0.585,0.9583052714398111,1.0,1.0,1.0,1.0
24,protein-DNA complex disassembly,ARP7;ARP9;ASF1;HTL1;LDB7;NAP1;NPL6;RSC1;RSC2;RSC3;RSC30;RSC4;RSC58;RSC6;RSC8;RSC9;RTT102;SFH1;STH1;YTA7,20,0.001,0.18471428571428572,0.704,0.9583052714398111,0.001,0.18471428571428572,0.976,1.0
-1,regulation of molecular function,,0,0.011,1.0,0.597,0.9583052714398111,1.0,1.0,1.0,1.0
-1,mitotic spindle formation (spindle phase one),,0,0.016,0.9293437499999999,0.82,0.9583052714398111,1.0,1.0,1.0,1.0
-1,triglyceride metabolic process,,0,1.0,1.0,0.796,0.9583052714398111,1.0,1.0,1.0,1.0
18,mitochondrial translational initiation,AEP2;AEP3;AIM23;IFM1;MRP21;MRP51;MSC6;RSM28,8,0.001,1.0,0.858,0.9583052714398111,0.001,1.0,1.0,1.0
-1,vesicle docking involved in exocytosis,,0,0.001,0.21550000000000002,0.783,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of protein ubiquitination,,0,0.001,0.04973076923076923,0.796,0.9583052714398111,1.0,1.0,1.0,1.0
53,adaptation of signaling pathway by response to pheromone involved in conjugation with cellular fusion,CSN9;EFG1;FAR10;FAR11;FAR3;FAR7;FAR8;MSG5;VPS64,9,0.011,1.0,0.853,0.9583052714398111,0.011,1.0,0.989,1.0
-1,phosphatidylinositol dephosphorylation,,0,0.005,0.6465,0.825,0.9583052714398111,1.0,1.0,1.0,1.0
-1,positive regulation of organelle assembly,,0,0.011,0.4588064516129032,0.784,0.9583052714398111,1.0,1.0,1.0,1.0
46,telomere tethering at nuclear periphery,CTF18;CTF8;DCC1;ESC1;MLP1;MLP2;MPS2;MPS3;NUP100;NUP116;NUP120;NUP133;NUP145;NUP170;NUP49;NUP60;NUP84;SIR2;SIR3;SIR4,20,0.001,0.07183333333333333,0.682,0.9583052714398111,0.001,0.07183333333333333,1.0,1.0
-1,indole-containing compound metabolic process,,0,0.071,1.0,0.775,0.9583052714398111,1.0,1.0,1.0,1.0
-1,amide transport,,0,0.001,0.161625,0.673,0.9583052714398111,1.0,1.0,1.0,1.0
-1,amino sugar metabolic process,,0,0.001,0.04973076923076923,0.717,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of polysaccharide biosynthetic process,,0,0.001,0.053875000000000006,0.82,0.9583052714398111,1.0,1.0,1.0,1.0
-1,positive regulation of filamentous growth,,0,0.004,0.7640454545454545,0.724,0.9583052714398111,1.0,1.0,1.0,1.0
34,glucose 6-phosphate metabolic process,EMI2;GLK1;GND1;GND2;HXK1;HXK2;NQM1;PGI1;PGM1;RKI1;SOL1;SOL2;SOL3;SOL4;TAL1;TKL1;TKL2;ZWF1,18,0.001,0.039181818181818186,0.734,0.9583052714398111,0.001,0.039181818181818186,1.0,1.0
-1,regulation of cellular ketone metabolic process,,0,0.004,0.8620000000000001,0.749,0.9583052714398111,1.0,1.0,1.0,1.0
-1,branched-chain amino acid metabolic process,,0,0.001,0.09946153846153846,0.676,0.9583052714398111,1.0,1.0,1.0,1.0
-1,intracellular protein transmembrane transport,,0,0.001,0.044586206896551725,0.513,0.9583052714398111,1.0,1.0,1.0,1.0
-1,negative regulation of phosphorus metabolic process,,0,0.001,0.053875000000000006,0.787,0.9583052714398111,1.0,1.0,1.0,1.0
-1,assembly of actomyosin apparatus involved in mitotic cytokinesis,,0,0.008,0.7688108108108108,0.709,0.9583052714398111,1.0,1.0,1.0,1.0
34,ribonucleotide catabolic process,CDC19;CIT1;EMI2;ENO1;ENO2;FBA1;GLK1;GPM1;GPM2;HXK1;HXK2;PDA1;PDB1;PFK1;PFK2;PFK27;PGI1;PGK1;PYK2;SCS3;TDH1;TDH2;TDH3;TPI1,24,0.001,0.039181818181818186,0.638,0.9583052714398111,0.001,0.039181818181818186,0.983,1.0
-1,establishment of mitotic spindle orientation,,0,0.009,1.0,0.851,0.9583052714398111,1.0,1.0,1.0,1.0
-1,protein retention in Golgi apparatus,,0,0.001,0.6465,0.791,0.9583052714398111,1.0,1.0,1.0,1.0
-1,nucleolar large rRNA transcription by RNA polymerase I,,0,0.001,0.07605882352941176,0.582,0.9583052714398111,1.0,1.0,1.0,1.0
42,iron import into cell,AIM14;ARN2;ENB1;FET3;FET5;SIT1,6,0.001,0.6896,0.895,0.9583052714398111,0.016,1.0,1.0,1.0
48,regulation of ubiquitin-dependent protein catabolic process,CDH1;ESS1;MND2;PTH2;SCM3,5,0.013,0.9338333333333333,0.912,0.9583052714398111,0.013,0.9338333333333333,1.0,1.0
-1,regulation of mitotic cytokinetic process,,0,0.006,0.7688108108108108,0.783,0.9583052714398111,1.0,1.0,1.0,1.0
-1,endocytic recycling,,0,0.01,1.0,0.703,0.9583052714398111,1.0,1.0,1.0,1.0
-1,carbon catabolite repression of transcription from RNA polymerase II promoter by glucose,,0,0.084,1.0,0.855,0.9583052714398111,1.0,1.0,1.0,1.0
-1,lipid homeostasis,,0,0.014,0.8432608695652173,0.626,0.959355294117647,1.0,1.0,1.0,1.0
-1,peroxisome inheritance,,0,1.0,1.0,0.904,0.959355294117647,1.0,1.0,1.0,1.0
-1,regulation of Ras protein signal transduction,,0,0.007,0.9293437499999999,0.679,0.9583052714398111,1.0,1.0,1.0,1.0
-1,actin filament bundle organization,,0,0.018,1.0,0.641,0.9583052714398111,1.0,1.0,1.0,1.0
-1,phosphatidylcholine metabolic process,,0,0.005,1.0,0.805,0.9583052714398111,1.0,1.0,1.0,1.0
-1,lagging strand elongation,,0,0.004,0.4701818181818182,0.866,0.9583052714398111,1.0,1.0,1.0,1.0
46,nuclear pore complex assembly,DYN2;KAP95;NUP157;NUP170;RTN1;YOP1,6,0.013,0.8846842105263157,0.888,0.9583052714398111,0.013,0.8846842105263157,1.0,1.0
-1,mitochondrial genome maintenance,,0,0.003,0.2586,0.481,0.9583052714398111,1.0,1.0,1.0,1.0
-1,aromatic amino acid family catabolic process,,0,0.012,0.96975,0.832,0.9583052714398111,1.0,1.0,1.0,1.0
-1,osmosensory signaling pathway,,0,0.009,0.7640454545454545,0.821,0.9583052714398111,1.0,1.0,1.0,1.0
-1,generation of catalytic spliceosome for second transesterification step,,0,0.001,0.21550000000000002,0.849,0.9583052714398111,1.0,1.0,1.0,1.0
-1,ribosome disassembly,,0,1.0,1.0,0.912,0.9583052714398111,1.0,1.0,1.0,1.0
-1,protein localization to bud neck,,0,0.005,0.9403636363636364,0.807,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of mitochondrial translation,,0,0.014,1.0,0.861,0.9583052714398111,1.0,1.0,1.0,1.0
-1,lysine biosynthetic process,,0,0.008,0.7956923076923077,0.822,0.9583052714398111,1.0,1.0,1.0,1.0
-1,vesicle fusion to plasma membrane,,0,1.0,1.0,0.895,0.9583052714398111,1.0,1.0,1.0,1.0
-1,copper ion transmembrane transport,,0,1.0,1.0,0.909,0.9583052714398111,1.0,1.0,1.0,1.0
-1,negative regulation of MAPK cascade,,0,1.0,1.0,0.912,0.9583052714398111,1.0,1.0,1.0,1.0
-1,cellular response to xenobiotic stimulus,,0,1.0,1.0,0.914,0.9583052714398111,1.0,1.0,1.0,1.0
69,assembly of large subunit precursor of preribosome,DBP10;NIP7;NOG1;NOP2;RLP24;RPF2;SPB4;TIF6,8,0.001,0.14366666666666666,0.865,0.9583052714398111,0.001,0.14366666666666666,1.0,1.0
46,post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery,GLE2;LRP1;MLP2;NUP100;NUP116;NUP120;NUP133;NUP145;NUP157;NUP2;NUP49;NUP60;NUP84;RRP6;SAC3;SUS1;THP1,17,0.001,0.07183333333333333,0.739,0.9583052714398111,0.001,0.07183333333333333,1.0,1.0
-1,regulation of TORC1 signaling,,0,0.01,1.0,0.669,0.9583052714398111,1.0,1.0,1.0,1.0
34,ribonucleoside diphosphate catabolic process,CDC19;EMI2;ENO1;ENO2;FBA1;GLK1;GPM1;GPM2;HXK1;HXK2;PDA1;PDB1;PFK1;PFK2;PFK27;PGI1;PGK1;PYK2;TDH1;TDH2;TDH3;TPI1,22,0.001,0.039181818181818186,0.667,0.9583052714398111,0.001,0.039181818181818186,0.986,1.0
-1,response to acidic pH,,0,1.0,1.0,0.907,0.9583052714398111,1.0,1.0,1.0,1.0
54,positive regulation of invasive growth in response to glucose limitation,GAL11;PHO23;RXT2;SAP30;SNF2;SNF5;YTA7,7,0.002,0.8620000000000001,0.876,0.9583052714398111,0.016,1.0,1.0,1.0
-1,mitotic spindle checkpoint signaling,,0,0.013,1.0,0.545,0.9583052714398111,1.0,1.0,1.0,1.0
-1,"protein localization to chromosome, centromeric region",,0,0.01,1.0,0.726,0.9583052714398111,1.0,1.0,1.0,1.0
-1,MAPK cascade,,0,0.008,0.7640454545454545,0.606,0.9583052714398111,1.0,1.0,1.0,1.0
47,cellular response to decreased oxygen levels,FRD1;FSF1;IXR1;RIM101;UPC2,5,0.012,1.0,0.912,0.9583052714398111,0.012,1.0,1.0,1.0
-1,positive regulation of protein autoubiquitination,,0,0.001,0.43100000000000005,0.898,0.9583052714398111,1.0,1.0,1.0,1.0
-1,isoleucine metabolic process,,0,0.001,0.09946153846153846,0.808,0.9583052714398111,1.0,1.0,1.0,1.0
-1,synaptonemal complex assembly,,0,1.0,1.0,0.895,0.9583052714398111,1.0,1.0,1.0,1.0
-1,positive regulation of DNA-templated transcription initiation,,0,0.001,0.06805263157894736,0.753,0.9583052714398111,1.0,1.0,1.0,1.0
-1,one-carbon metabolic process,,0,0.004,1.0,0.732,0.9583052714398111,1.0,1.0,1.0,1.0
-1,phospholipid homeostasis,,0,0.004,0.6465,0.887,0.9583052714398111,1.0,1.0,1.0,1.0
-1,mitotic chromosome condensation,,0,0.007,0.9293437499999999,0.866,0.9583052714398111,1.0,1.0,1.0,1.0
-1,mitotic spindle assembly,,0,0.016,0.9293437499999999,0.811,0.9583052714398111,1.0,1.0,1.0,1.0
34,pyridine-containing compound catabolic process,CDC19;EMI2;ENO1;ENO2;FBA1;GLK1;GPM1;GPM2;HXK1;HXK2;PDA1;PDB1;PFK1;PFK2;PFK27;PGI1;PGK1;PYK2;SMN1;TDH1;TDH2;TDH3;TPI1,23,0.001,0.039181818181818186,0.662,0.9583052714398111,0.001,0.039181818181818186,0.985,1.0
-1,protein depolymerization,,0,0.006,0.2096756756756757,0.697,0.9583052714398111,1.0,1.0,1.0,1.0
-1,meiotic DNA double-strand break formation,,0,0.001,0.6465,0.696,0.9583052714398111,1.0,1.0,1.0,1.0
-1,nucleobase metabolic process,,0,0.012,0.8889375,0.583,0.9583052714398111,1.0,1.0,1.0,1.0
-1,protein import into mitochondrial matrix,,0,0.001,0.18471428571428572,0.717,0.9583052714398111,1.0,1.0,1.0,1.0
-1,nucleophagy,,0,0.001,0.18471428571428572,0.553,0.9583052714398111,1.0,1.0,1.0,1.0
-1,positive regulation of intracellular signal transduction,,0,0.001,0.14366666666666666,0.623,0.9583052714398111,1.0,1.0,1.0,1.0
-1,hydrogen sulfide biosynthetic process,,0,0.005,1.0,0.886,0.9583052714398111,1.0,1.0,1.0,1.0
-1,mitotic DNA replication checkpoint signaling,,0,0.002,0.36942857142857144,0.894,0.9583052714398111,1.0,1.0,1.0,1.0
14,positive regulation of proteolysis involved in protein catabolic process,CDH1;RPT1;RPT2;RPT3;RPT4;RPT5;RPT6,7,0.001,0.06805263157894736,0.877,0.9583052714398111,0.001,0.06805263157894736,1.0,1.0
-1,"nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay",,0,0.001,0.03402631578947368,0.868,0.9583052714398111,1.0,1.0,1.0,1.0
-1,actin filament polymerization,,0,0.001,0.07183333333333333,0.722,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of translational termination,,0,0.001,0.21550000000000002,0.849,0.9583052714398111,1.0,1.0,1.0,1.0
-1,peptide pheromone maturation,,0,0.065,1.0,0.902,0.9583052714398111,1.0,1.0,1.0,1.0
-1,dephosphorylation,,0,0.011,1.0,0.57,0.9583052714398111,1.0,1.0,1.0,1.0
-1,mitotic spindle orientation checkpoint signaling,,0,0.019,0.7225588235294117,0.813,0.9583052714398111,1.0,1.0,1.0,1.0
-1,iron ion transport,,0,0.01,0.71115,0.729,0.9583052714398111,1.0,1.0,1.0,1.0
64,protein insertion into mitochondrial inner membrane,OXA1;TIM18;TIM54;TOM70;TOM71,5,0.039,1.0,0.912,0.9583052714398111,0.039,1.0,0.999,1.0
-1,"DNA replication, synthesis of RNA primer",,0,1.0,1.0,0.904,0.9583052714398111,1.0,1.0,1.0,1.0
43,actin cortical patch localization,ARF3;BSP1;CDC50;LAS17;LDB17;LSB3;MYO3;MYO5;RVS161;RVS167;VRP1;YEL1;YSC84,13,0.012,1.0,0.797,0.9583052714398111,0.045,1.0,0.999,1.0
-1,ribonucleoside biosynthetic process,,0,1.0,1.0,0.884,0.9583052714398111,1.0,1.0,1.0,1.0
36,gene conversion,MSH2;POL2;RAD27;SAE2;SOH1,5,0.037,1.0,0.896,0.9583052714398111,0.037,1.0,0.999,1.0
-1,regulation of pH,,0,0.001,0.10775000000000001,0.607,0.9583052714398111,1.0,1.0,1.0,1.0
-1,protein localization to cell division site,,0,0.005,0.9293437499999999,0.773,0.9583052714398111,1.0,1.0,1.0,1.0
8,regulation of transmembrane transport,ASK10;PHO87;PHO90;PHO91;RGC1;SAP155;SAP185;SKS1;SPC2;STE24,10,0.005,0.18471428571428572,0.835,0.9583052714398111,0.005,0.18471428571428572,0.993,1.0
-1,fatty acid oxidation,,0,0.062,1.0,0.833,0.96511004784689,1.0,1.0,1.0,1.0
-1,positive regulation of signaling,,0,0.001,0.14366666666666666,0.57,0.9583052714398111,1.0,1.0,1.0,1.0
42,ceramide transport,DNF1;DNF2;NVJ2;OSH2;OSH3;TCB1;TCB2;TCB3,8,0.001,0.161625,0.862,0.9583052714398111,0.001,0.161625,1.0,1.0
-1,regulation of cell morphogenesis,,0,0.005,1.0,0.805,0.9583052714398111,1.0,1.0,1.0,1.0
